Recipe Name,Total Time In Mins,URL,Cleaned-Ingredients,Ingredient-count
Andhra Style Stuffed Boils Recipe (Crispy Tapioke Snack),175,https://www.archanaskitchen.com/andhra-style-saggubiyyam-punugulu-recipe-crispy-tapioca-snack,"salt,hung curd (greek yogurt),sabudana (tapioca pearls),red chilli powder,curry leaves,onion,cumin seeds (jeera),rice flour,green chillies",9
Andhra Style Palakura Vepudu Recipe - Spinach Stir Fry Recipe,35,https://www.archanaskitchen.com/andhra-style-palakaru-vepadu-recipe-spinach-stir-fry-recipe,"salt,cumin powder (jeera),ginger,spinach,red chilli powder,cloves garlic,curry leaves,onion,cumin seeds (jeera),coriander powder",10
Papaya Orange Pomegranate Salad Recipe With Roasted Peanuts,20,https://www.archanaskitchen.com/papaya-orange-pomegranate-salad-recipe-with-roasted-peanuts,"cucumber,salt,orange,chaat masala powder,lemon ( needed),papaya,peanuts (moongphali),pomegranate fruit kernels,pepper",9
Paka Kela Ki Sabzi Recipe | Paka Kela nu Shaak | Gujarati Jain Recipe,30,https://www.archanaskitchen.com/paka-kela-ki-sabzi-gujarati-jain-recipe,"salt,bananas,asafoetida (hing),mustard seeds,red chilli powder,gram flour (besan),curry leaves,cumin seeds (jeera),turmeric powder,sunflower oil",10
Chocolate Tart Recipe,180,https://www.archanaskitchen.com/chocolate-tart-recipe,"salt,flour (maida) plus,heavy whipping cream,dark chocolate bournville),butter cold pea,water temperature be ice cold plus needed,milk,sugar,india),eggs,amul",11
Navrang dal recipe - Navrang Dal (Recipe),40,https://www.archanaskitchen.com/navrang-dal-recipe-in-hindi,"tomato,kasoori methi,onion,white urad dal,salt,rajma,green chilli,kabuli chana,dal sugar,coriander powder,arhar dal,garam masala powder,kali urad dal,masoor dal (split),red chilli powder,green moong dal,ginger finely,ghee,ginger garlic paste,masoor dal,cumin seeds,yellow moong dal",22
Green Moong Dal Sundal Recipe - Green Moong Dal Sundal Recipe,440,https://www.archanaskitchen.com/green-moong-dal-sundal-recipe-in-hindi,"salt,rye,cumin,coriander,coconut,asafoetida,sprouted moong,curry leaves,lemon,sesame oil,green chillies",11
Chow Chow Sambar Recipe - Chow-Chow Sambar,40,https://www.archanaskitchen.com/chow-chow-sambar-chayote-squash-sambar-recipe-in-hindi,"tomato,turmeric powder,salt,asafoetida,sesame oil oil,mustard,curry leaves,coriander,chow chow,onion,oil,red chilli,arhar dal,tamarind,sambar powder",15
Tamil Nadu Style White Paniyaram Recipe - Semi Sweet Rice & Dal Printers,60,https://www.archanaskitchen.com/tamil-nadu-style-vella-paniyaram-recipe-semi-sweet-rice-dal-fritters,"salt,rice,milk,sugar,black urad dal,sunflower oil",6
Kurkuri Bhindi With Spicy Tomato Yogurt Gravy Recipe,60,https://www.archanaskitchen.com/kurkuri-bhindi-with-spicy-tomato-yogurt-gravy-recipe,"tomato,salt,mustard seeds,asafoetida (hing),chaat masala powder,red chilli powder,water,gram flour (besan),ginger garlic paste,curd,onion,cumin seeds (jeera),bhindi (lady fingerokra),coriander powder,turmeric powder,green chillies,sunflower oil",17
Thulli Recipe (Broken Wheat Halwa),40,https://www.archanaskitchen.com/thulli-recipe-broken-wheat-halwa,"cashew nuts,wheat (dalia godumai rava),ghee,fennel seeds (saunf),milk,saffron strands,water,sugar,cardamom powder (elaichi)",9
Gulkand Chai Recipe - A Delicious Rose Flavored Indian Tea,25,https://www.archanaskitchen.com/gulkand-chai-recipe,"gulkand,milk,water,tea leaves",4
Spinach And Tortellini Soup Recipe,50,https://www.archanaskitchen.com/spinach-and-tortellini-soup-recipe,"cheese,salt,vegetable stock,sunflower oil,virgin olive oil,red chilli flakes,cloves garlic,baby spinach,italian,parsley leaves,flour (maida) rolling,thyme leaves,onion,black pepper powder,flour (maida),dried oregano",16
Chak-Hao Amubi Recipe (Black Rice Pudding),220,https://www.archanaskitchen.com/chak-hao-amubi-recipe-black-rice-pudding,"cashew nuts,black rice,milk,raisins,sugar,cardamom powder (elaichi),milk full",7
Four Cheese and Spinach Stuffed Mushrooms Recipe,60,https://www.archanaskitchen.com/four-cheese-and-spinach-stuffed-mushrooms-recipe,"cheese (reduced fat fat free),salt,parmesan cheese (reduced fat),white pepper powder,britannia,virgin olive oil,basil leaves,button mushrooms (button crimini variety),garlic,onion,parsley leaves,garlic powder,black pepper powder,mozzarella cheese (partskimmed),spinach leaves (palak),mascarp cheese",16
Roasted Vegetable Pasta Primavera Recipe,60,https://www.archanaskitchen.com/weekly-lunch-box-recipes-ideas-from-grilled-sandwich-rava-rotti-to-chickpea-crepe-with-salad-and-chutney-and-more,"cheese (reduced fat fat free),salt,parmesan cheese (reduced fat),white pepper powder,britannia,virgin olive oil,basil leaves,button mushrooms (button crimini variety),garlic,onion,parsley leaves,garlic powder,black pepper powder,mozzarella cheese (partskimmed),spinach leaves (palak),mascarp cheese",16
Kashmiri Style Chicken Pulao Recipe,40,https://www.archanaskitchen.com/kashmiri-chicken-pulao-recipe,"cashew nuts,salt,ginger,rice,red chilli powder,cloves garlic,curd,cinnamon stick (dalchini),mace (javitri),onion,badam (almond),black pepper powder,coriander powder,chicken breasts,turmeric powder,cloves (laung),sunflower oil",17
Stuffed Tomato With Stir-Fried Quinoa And Feta Recipe,40,https://www.archanaskitchen.com/stuffed-tomato-with-stir-fried-quinoa-and-feta-recipe,"yellow bell pepper (capsicum),salt,red bell pepper (capsicum),black pepper powder,tomato pulp scooped out,cheddar cheese,feta cheese,quinoa",8
Keeme Ja Bhalla Recipe - Sindhi Mutton Keema Balls In Gravy,55,https://www.archanaskitchen.com/keeme-ja-bhalla-recipe-sindhi-mutton-keema-balls-in-gravy,"mutton kheema,salt,tomato,ginger,cumin powder (jeera),eggs,mint leaves (pudina),red chilli powder,gram flour (besan),coriander (dhania) leaves,garlic,onion,coriander powder,green chillies,garam masala powder,sunflower oil",16
Kabuli Chana Sundal Recipe - Chickpea Sundal Recipe,40,https://www.archanaskitchen.com/chickpea-sundal-recipe-in-hindi,"salt,rye,ginger,green chilli,black gram soak cook till becomes soft,asafoetida,spoon coconut,coriander,oil",9
Spinach And Corn Sandwich Recipe Flavored With Sandwich Spread,40,https://www.archanaskitchen.com/spinach-and-corn-sandwich-recipe-flavored-with-sandwich-spread,"wheat brown bread,del monte sandwich,sweet corn,spinach leaves (palak),butter",5
Spaghetti Pasta Recipe In Roasted Pumpkin Sauce,65,https://www.archanaskitchen.com/spaghetti-in-roasted-pumpkin-and-tomato-sauce-recipe,"tomato,salt,parangikai pumpkin,spaghetti pasta,basil leaves,cloves garlic,virgin olive oil,red chilli flakes,italian,onion,black pepper powder,parmesan cheese",12
Cold Potato Salad With Cilantro Dressing Recipe,15,https://www.archanaskitchen.com/cold-potato-salad-with-cilantro-dressing-recipe,"coriander (dhania),salt,hung curd (greek yogurt),mustard sauce,apple cider vinegar,virgin olive oil,red chilli flakes,baby potatoes",8
Pista Burfi Recipe - Indian Spiced Pistachio Fudge,70,https://www.archanaskitchen.com/pista-burfi-recipe-indian-spiced-pistachio-fudge,"sugar,cardamom powder (elaichi),coconut,pistachios",4
No Onion No Garlic Lobia Masala Recipe In Electric Pressure Cooker,30,https://www.archanaskitchen.com/no-onion-no-garlic-lobia-masala-recipe-in-electric-pressure-cooker,"salt,ginger,jaggery,red chilli powder,gram flour (besan),curry leaves,cumin seeds (jeera),tamarind paste,coriander powder,turmeric powder,green chillies,black eyed beans (lobia) two",12
Instant Puliodarai Powder Recipe (Puliogare / Pulihora Powder),55,https://www.archanaskitchen.com/instant-puliodarai-puliyogare-pulihora-powder-recipe,"curry leaves pat dried,salt,sunflower seeds,asafoetida (hing),mustard seeds,jaggery,sesame (gingelly) oil,black peppercorns,white urad dal (split),coriander (dhania) seeds,sesame seeds (til seeds),methi seeds (fenugreek seeds),flax seeds,peanuts (moongphali),dry red chillies,dry red chillies gundu milagai),tamarind,chana dal (bengal gram dal),melon seeds",19
Vendakka Stew Recipe (Kerala Style Okra Stew),25,https://www.archanaskitchen.com/vendakka-stew-recipe-kerala-style-okra-stew,"salt,ginger,green chilli,mustard seeds,curry leaves,onion,bhindi (lady fingerokra),coconut milk,coconut oil",9
Party Sev Puri Recipe Filled With Potato & Pomegranate Mint Mayo,35,https://www.archanaskitchen.com/party-sev-puri-recipe-filled-with-potato-pomegranate-mint-mayo,"black salt,green chilli,coriander (dhania) leaves,anardana powder (pomegranate seed powder),lemon,del monte mint mayo,onion,sev finer,papdi puris,potato (aloo)",10
Rava Chakli Recipe - Karnataka Style With Rava & Rice Flour,70,https://www.archanaskitchen.com/rava-chakkuli-recipe-karnataka-style-chakli-with-rava-rice-flour,"salt,asafoetida (hing),ajwain (carom seeds),chiroti rava,cumin seeds (jeera),rice flour,butter,sunflower oil",8
Roasted Chickpeas Recipe,50,https://www.archanaskitchen.com/roasted-chickpeas-recipe,"salt,red chilli flakes,cajun spice mix,virgin olive oil,kabuli chana (white chickpeas),garlic (or garlic paste),garam masala powder,dried oregano",8
Carrot Chutney Recipe,90,https://www.archanaskitchen.com/carrot-chutney-recipe,"salt,mustard seeds,jaggery,carrot,curry leaves,dry red chillies,sunflower oil",7
Peeled Moong Dal Curry Recipe,30,https://www.archanaskitchen.com/chilke-wali-mung-dal-curry-recipe,"tomato,green chillies,salt,coriander (dhania) leaves,cloves garlic,onion,cumin seeds (jeera),green moong dal (split),ghee,oil,turmeric powder,cloves (laung),garam masala powder",13
Chocolate Glazed Coconut Macaroons Recipe,35,https://www.archanaskitchen.com/chocolate-glazed-coconut-macaroons-recipe,"salt,chocolate bar,eggs,sweetened coconut flakes,vanilla,condensed milk",6
Sookhi Moong Palak Dal Recipe (Whole Green Moong Gram with Spinach),65,https://www.archanaskitchen.com/sookhi-moong-palak-dal-recipe-whole-green-gram-with-spinach,"tomato,green chillies,salt,ginger,green chilli,mustard oil,coriander (dhania) leaves,cloves garlic,onion,cumin seeds (jeera),green moong dal,spinach leaves (palak)",12
Kerala Style Pacha Mango Avial Recipe,40,https://www.archanaskitchen.com/kerala-style-pacha-mango-avial-recipe,"salt,green beans (french beans),elephant yam (suransenairatalu),coconut,brinjal (baingan eggsplant),ginger juliennes,potato (aloo),carrot,mango,pearl onion (sambar onion),curry leaves,cumin seeds (jeera),coconut oil,turmeric powder,green chillies",15
Stuffed Palak Paneer Paratha,80,https://www.archanaskitchen.com/palak-paneer-paratha-recipe,"salt,wheat flour,cumin powder (jeera),amchur (dry mango powder),paneer,red chilli powder,water,kasuri methi (dried fenugreek leaves),nutralite classic parathas,turmeric powder,spinach leaves (palak),sunflower oil",12
Meen Vevichathu Recipe - Kottayam Style Fish Curry,40,https://www.archanaskitchen.com/meen-vevichathu-recipe-kottayam-style-fish-curry,"tomato,salt,ginger,sambar powder,coconut,aachi fish masala,kokum (malabar tamarind),cloves garlic,curry leaves,coriander (dhania) leaves,pearl onion (sambar onion),cinnamon stick (dalchini),coconut oil,seer fish,turmeric powder,cloves (laung)",16
Masoor Dal Gassi Recipe - Masoor Dal Gassi Recipe,50,https://www.archanaskitchen.com/masoor-dal-gassi-recipe-lentils-in-tangy-coconut-curry-in-hindi,"turmeric powder,salt,coconut,ghee,cloves garlic,mustard,curry leaves,dry red chillies,tamarind,coriander seeds,masoor dal",11
Potato Stuffed Dal Dhokli Recipe,100,https://www.archanaskitchen.com/potato-stuffed-dal-dhokli-recipe,"tomato,coriander (dhania) leaves,asafoetida (hing),jaggery,cumin seeds (jeera),wheat flour rolling,turmeric powder,sunflower oil,salt,wheat flour,green chilli,dry red chillies,peanuts (moongphali),garam masala powder,mustard seeds,red chilli powder,sugar,lemon,ginger,bay leaf (tej patta),potato (aloo),curry leaves,cinnamon stick (dalchini),arhar dal (split toor dal) ground,cloves (laung)",25
Green Chilli Chicken Fry Recipe - Green Chilli Chicken Fry Recipe,40,https://www.archanaskitchen.com/green-chilli-chicken-fry-recipe-in-hindi,"coriander (dhania) leaves,tomato,salt,ginger,cinnamon,cloves garlic,water,onion,chicken,green chillies can also reduce,coriander powder,lemon,oil",13
Tofu and Chickpea Patty Recipe (Cutlets),65,https://www.archanaskitchen.com/tofu-and-chickpea-patties-recipe-cutlets,"coriander (dhania),green chillies,ginger,cumin powder (jeera),salt,chaat masala powder,virgin olive oil,onion,tofu,wheat bread crumbs,kala chana (brown chickpeas)",11
Paneer In Coconut Gravy Recipe,45,https://www.archanaskitchen.com/paneer-in-coconut-gravy-recipe,"tomato,salt,ginger,coconut,water,cloves garlic,coriander (dhania) seeds,onion,cumin seeds (jeera),dry red chillies,butter,garam masala powder,paneer cubes",13
Keerai Masiyal Recipe,35,https://www.archanaskitchen.com/keerai-masiyal-recipe-in-hindi,"spinach,mustard,curry leaves,amaranth leaves,asafetida,salt oil,cumin seeds,white urad dal",8
Thai Som Tum Recipe (Thai Green Papaya Salad),25,https://www.archanaskitchen.com/thai-som-tum-recipe-thai-green-papaya-salad,"dried shrimps,red chillies,green beans (french beans),fish sauce soya sauce,palm sugar brown sugar,cloves garlic,papaya unripened,lemon,peanuts (moongphali),cherry tomato",10
Desiccated Coconut Coriander Chutney Recipe,10,https://www.archanaskitchen.com/desiccated-coconut-coriander-chutney-recipe,"salt,ginger,coconut,coriander (dhania) leaves,cloves garlic,cumin seeds (jeera),lemon,green chillies",8
Quick Masala French Toast Recipe,20,https://www.archanaskitchen.com/quick-masala-french-toast-recipe,"wheat brown bread,salt,green chillies,milk,red chilli flakes,coriander (dhania) leaves,onion,black pepper powder,eggs,sunflower oil butter",10
Kerala Style Tapioca with Coconut Curd Chutney Recipe,65,https://www.archanaskitchen.com/tapioca-with-coconut-curd-chutney-recipe,"salt,hung curd (greek yogurt),coconut,green chillies,tapioca root",5
Matcha Cookies Recipe,30,https://www.archanaskitchen.com/matcha-cookies-recipe,"butter have used salted butter,butter greasing,vanilla,caster sugar,flour (maida),matcha powder (japanese green tea)",6
"Corn Salad With Radishes, Jalapeño And Lime In Mint Mayo Recipe",45,https://www.archanaskitchen.com/corn-salad-with-radishes-jalapeno-and-lime-in-delmonte-mint-mayonnaise-recipe,"salt,white pepper powder,coriander (dhania) leaves,red baby radish,jalapenos,del monte mint mayo,lemon,sweet corn",8
Goan Poee Recipe,100,https://www.archanaskitchen.com/goan-poee-recipe-delicious-whole-wheat-buns-recipe-in-hindi,"salt,wheat flour,wheat bran,tsp dry yeast,water,sugar,flour ( flour)",7
Chunky Cucumber Salsa Recipe,45,https://www.archanaskitchen.com/chunky-cucumber-salsa-recipe,"tomato,salt,spring onion greens,coriander (dhania) leaves,cloves garlic,lemon large limes,jalapenos,cucumbers,black peppercorns cracked,red onion",10
Grilled Eggplant With Tahini and Yogurt Dip Recipe,45,https://www.archanaskitchen.com/grilled-eggplant-with-yogurt-dip-recipe,"salt,tahini,brinjal (baingan eggsplant),mint leaves (pudina),virgin olive oil,tzatziki,pepper,sun dried tomato dipped olive oil,pomegranate sauce recipe",9
Potato Paneer Curry Without Onion And Garlic Recipe (Vrat Wale Aloo Paneer),80,https://www.archanaskitchen.com/potato-paneer-curry-without-onion-and-garlic-recipe-vrat-wale-aloo-paneer,"tomato,salt,cumin powder (jeera),ginger,coriander (dhania) leaves,paneer,red chilli powder,coriander powder,potato (aloo),green chillies,sunflower oil",11
Fansi Muthia Nu Shaak Recipe - Green Beans With Gram Flour Dumplings,40,https://www.archanaskitchen.com/fansi-muthia-nu-shaak-recipe,"salt,green beans (french beans),enos fruit salt,amchur (dry mango powder),asafoetida (hing),mustard seeds,ajwain (carom seeds),jaggery,red chilli powder,gram flour (besan),sugar,lemon,coriander powder,turmeric powder,kasuri methi (dried fenugreek leaves),sunflower oil",16
Kerala Style Appam Recipe - Kerala Style Appam Recipe,230,https://www.archanaskitchen.com/kerala-style-appam-recipe-fermented-rice-pancakes-with-coconut-in-hindi,"salt,rice,coconut,dry yeast,water,sugar",6
Kashmiri Style Shab Deg Recipe-Mutton Kofta and Turnip Curry,220,https://www.archanaskitchen.com/shab-deg-recipe-kashmiri-mutton-kofta-and-turnip-curry,"kashmiri red chilli powder,coriander (dhania) leaves,ajwain (carom seeds),onion,badam (almond) paste,poppy seeds paste,salt,wheat flour,cardamom (elaichi) podsseeds,garam masala powder,water,curd,fennel powder,saffron strands,milk,ginger garlic paste,gram flour (besan),poppy seeds,mutton,badam (almond),coriander powder,turnips,cloves (laung)",23
Tofu Banh Mi Recipe - Vietnamese Grilled Tofu Sandwich,50,https://www.archanaskitchen.com/tofu-banh-mi-recipe-vietnamese-grilled-tofu-sandwich,"english cucumber,virgin olive oil,carrot,jalapenos,black pepper powder,salt,red bell pepper (capsicum),soy sauce,tofu rectangular shapes,baguette,sugar,classic mayonnaise (with eggs),pepper,mooli mullangi (radish),sriracha sauce,chilli vinegar,coriander (dhania) leaves,dry ginger powder,green bell pepper (capsicum),red chilli sauce",20
